(1,5.71592e-18)
(1,5.22569e-18)
(1,1.04542e-18)
(1,5.18335e-18)
(1,6.75724e-19)
(1,-1.113e-17)
(1,-4.82619e-17)
(1,-9.40263e-18)
(1,7.77925e-17)
(1,1.17138e-17)
(1,-1.09375e-17)
(1,4.28469e-18)
(1,1.66943e-17)
(1,-7.42578e-18)
(1,-3.33634e-17)
(1,-1.11912e-17)
(1,6.14495e-17)
(1,-4.97132e-17)
(1,9.26945e-18)
(1,-4.96578e-17)
(1,-5.12928e-17)
(1,-9.01279e-18)
(1,3.53643e-17)
(1,-8.80006e-18)
(1,-1.78978e-17)
(1,-1.4623e-17)
(1,-8.71942e-18)
(1,5.56534e-18)
(1,-1.02701e-17)
(1,4.5872e-18)
(1,1.47479e-19)
(1,-1.63491e-18)
(1,-2.24123e-18)
(1,1.54683e-18)
(1,-6.55544e-18)
(1,1.46044e-17)
(1,-1.55988e-17)
(1,-1.64814e-17)
(1,-1.3536e-17)
(1,5.45359e-17)
(1,3.34628e-19)
(1,-7.76121e-17)
(1,-2.87486e-18)
(1,5.11729e-17)
(1,-4.35021e-17)
(1,6.38444e-17)
(1,-2.28941e-17)
(1,2.32426e-17)
(1,-1.50158e-17)
(1,2.40233e-17)
(1,-3.10374e-17)
(1,-2.89513e-17)
(1,-2.0572e-17)
(1,5.21613e-18)
(1,3.82743e-17)
(1,7.00608e-18)
(1,1.89014e-17)
(1,-9.47223e-18)
(1,-2.74863e-17)
(1,1.22126e-17)
(1,-6.41623e-18)
(1,5.65038e-18)
(1,4.44332e-19)
(1,-7.12547e-18)
(1,-1.13343e-17)
(1,-3.47949e-18)
(1,1.05769e-17)
(1,-2.39763e-18)
(1,4.23412e-17)
(1,9.55762e-18)
(1,-1.39075e-17)
(1,6.26591e-17)
(1,-4.11277e-17)
(1,2.33446e-18)
(1,-4.23077e-17)
(1,-1.86566e-17)
(1,1.42393e-16)
(1,6.37258e-17)
(1,-6.55495e-19)
(1,-4.90539e-18)
(1,5.45543e-22)
(1,4.03262e-17)
(1,1.28335e-17)
(1,-6.89275e-18)
(1,6.49573e-17)
(1,-3.45353e-18)
(1,-5.8679e-18)
(1,1.01398e-17)
(1,-1.67607e-17)
(1,-3.81904e-20)
(1,-1.15103e-17)
(1,1.85474e-17)
(1,7.26501e-19)
(1,-1.26821e-18)
(1,-3.14332e-18)
(1,-3.79792e-18)
(1,2.04314e-18)
(1,-1.12783e-17)
(1,1.4114e-17)
(1,1.62996e-17)
(1,-3.59626e-17)
(1,4.52953e-17)
(1,2.19054e-17)
(1,9.21533e-19)
(1,4.86223e-17)
(1,-2.19502e-17)
(1,2.72467e-17)
(1,-2.14599e-17)
(1,7.94722e-17)
(1,1.0559e-17)
(1,-3.92482e-17)
(1,1.99722e-17)
(1,-1.02595e-17)
(1,-6.50633e-17)
(1,-5.84561e-17)
(1,-2.03732e-18)
(1,1.84467e-17)
(1,-2.66961e-17)
(1,1.04443e-18)
(1,-1.65031e-17)
(1,7.00226e-18)
(1,-3.616e-17)
(1,-1.8636e-17)
(1,9.941e-18)
(1,-4.43333e-18)
(1,-8.83202e-19)
(1,-6.41204e-18)
(1,9.29325e-19)
(1,-8.4096e-18)
(1,-1.96213e-17)
(1,-5.83353e-18)
(1,-6.58437e-18)
(1,1.41981e-17)
(1,-3.28724e-17)
(1,7.0099e-18)
(1,-4.46475e-18)
(1,6.45123e-17)
(1,-6.632e-17)
(1,1.9485e-18)
(1,5.12505e-17)
(1,-2.91066e-17)
(1,-6.34254e-17)
(1,2.05656e-17)
(1,-2.90104e-17)
(1,-8.27996e-18)
(1,-3.81794e-17)
(1,5.28543e-17)
(1,6.33496e-17)
(1,4.38084e-17)
(1,6.01438e-19)
(1,1.11927e-17)
(1,-1.34539e-17)
(1,-5.50211e-18)
(1,3.28704e-18)
(1,-1.3942e-18)
(1,1.17084e-18)
(1,4.72203e-19)
(1,2.26491e-18)
(1,-5.83608e-18)
(1,4.68676e-18)
(1,1.3189e-18)
(1,1.61233e-18)
(1,4.64723e-18)
(1,-1.36903e-17)
(1,3.30351e-17)
(1,-1.27059e-17)
(1,-3.99308e-17)
(1,-3.96755e-17)
(1,-8.33759e-18)
(1,-1.3337e-17)
(1,-6.38926e-17)
(1,-4.54076e-17)
(1,2.25021e-17)
(1,5.85056e-17)
(1,-2.61638e-17)
(1,-3.04787e-17)
(1,1.40959e-17)
(1,2.95685e-17)
(1,6.79703e-18)
(1,2.25076e-17)
(1,-1.03607e-16)
(1,3.11627e-18)
(1,2.90354e-17)
(1,1.64151e-17)
(1,-6.4735e-19)
(1,2.27822e-17)
(1,3.16538e-18)
(1,2.4601e-18)
(1,6.12718e-19)
(1,1.18334e-17)
(1,5.38678e-18)
(1,-3.74138e-17)
(1,4.65794e-18)
(1,-4.49311e-17)
(1,-2.42104e-18)
(1,-9.07284e-18)
(1,6.96353e-17)
(1,-2.83242e-17)
(1,-5.64109e-17)
(1,5.87043e-17)
(1,-6.46417e-17)
(1,-2.95763e-17)
(1,5.81924e-17)
(1,4.99679e-17)
(1,-2.27096e-17)
(1,-3.44708e-17)
(1,2.45883e-17)
(1,1.19833e-17)
(1,-1.62575e-17)
(1,-2.69831e-17)
(1,-1.47231e-17)
(1,5.44226e-18)
(1,-2.09748e-17)
(1,5.23265e-18)
(1,1.6578e-17)
(1,4.46517e-18)
(1,4.62852e-18)
(1,5.7978e-18)
(1,1.9416e-18)
(1,1.76391e-19)
