(1,5.71592e-18)
(1,4.01537e-18)
(1,-1.63722e-18)
(1,-2.33376e-17)
(1,1.43357e-17)
(1,3.10641e-18)
(1,1.32312e-17)
(1,5.43625e-18)
(1,5.75725e-17)
(1,3.45111e-17)
(1,7.21165e-17)
(1,-4.60525e-17)
(1,-2.6076e-17)
(1,3.90156e-17)
(1,2.73833e-17)
(1,6.98506e-17)
(1,6.18334e-17)
(1,-3.87942e-17)
(1,8.61949e-18)
(1,-1.5469e-17)
(1,-2.72654e-17)
(1,1.73659e-17)
(1,-5.84971e-17)
(1,2.15541e-17)
(1,2.16877e-17)
(1,-6.69201e-18)
(1,-8.17063e-18)
(1,-1.73467e-17)
(1,-1.03146e-17)
(1,7.28792e-18)
(1,-3.93662e-19)
(1,3.33225e-18)
(1,-5.00845e-18)
(1,-3.99432e-18)
(1,1.18661e-17)
(1,2.56264e-17)
(1,4.4447e-17)
(1,-2.20935e-18)
(1,-3.63465e-17)
(1,-1.53642e-17)
(1,6.77154e-18)
(1,2.03715e-17)
(1,-1.96602e-17)
(1,-4.44856e-17)
(1,1.01585e-17)
(1,-1.62351e-16)
(1,-6.29594e-17)
(1,-2.3185e-17)
(1,-5.57935e-17)
(1,-1.50333e-17)
(1,6.83058e-17)
(1,3.40947e-17)
(1,1.64062e-17)
(1,2.09853e-17)
(1,2.01038e-17)
(1,7.4079e-18)
(1,3.12683e-17)
(1,-3.40062e-17)
(1,-1.04954e-17)
(1,1.16513e-17)
(1,1.7135e-17)
(1,-2.55947e-18)
(1,1.78432e-19)
(1,-6.95624e-18)
(1,-6.41436e-18)
(1,-1.85979e-17)
(1,3.6682e-18)
(1,8.58086e-18)
(1,1.48999e-17)
(1,3.65e-17)
(1,-3.60149e-18)
(1,5.32648e-17)
(1,7.48158e-18)
(1,-6.99485e-18)
(1,2.81109e-17)
(1,1.478e-17)
(1,4.34812e-17)
(1,-2.34042e-17)
(1,-3.45159e-17)
(1,8.36215e-18)
(1,-6.0152e-19)
(1,-8.18702e-17)
(1,-5.46825e-17)
(1,-2.58979e-17)
(1,-5.67486e-17)
(1,-7.31588e-17)
(1,-9.0615e-18)
(1,-4.05801e-18)
(1,3.79306e-17)
(1,-1.9616e-17)
(1,1.92684e-18)
(1,-2.27005e-18)
(1,4.08809e-18)
(1,1.67412e-18)
(1,-2.92648e-18)
(1,1.67147e-18)
(1,9.90017e-18)
(1,1.60279e-17)
(1,-3.19772e-17)
(1,-1.26582e-17)
(1,-2.03601e-17)
(1,-6.27879e-18)
(1,-4.4712e-17)
(1,3.06705e-17)
(1,2.87262e-17)
(1,-4.99626e-17)
(1,-1.17013e-17)
(1,5.69887e-17)
(1,-2.99564e-17)
(1,-2.9502e-17)
(1,-5.55582e-17)
(1,4.72057e-17)
(1,4.22515e-17)
(1,3.20759e-17)
(1,1.05211e-17)
(1,5.76869e-18)
(1,-2.18703e-17)
(1,-6.86941e-17)
(1,-1.82566e-17)
(1,2.62478e-18)
(1,-1.22984e-17)
(1,-5.14714e-18)
(1,1.89022e-18)
(1,-7.3482e-18)
(1,-3.50416e-18)
(1,-2.37248e-19)
(1,6.07772e-18)
(1,-2.15074e-18)
(1,-6.06517e-18)
(1,-3.75912e-18)
(1,-2.27899e-17)
(1,4.47497e-19)
(1,4.59687e-18)
(1,1.11517e-17)
(1,-3.63961e-17)
(1,-2.97655e-17)
(1,8.63105e-17)
(1,-4.6248e-18)
(1,2.39975e-17)
(1,1.02114e-17)
(1,1.75544e-17)
(1,1.3812e-18)
(1,-4.39533e-17)
(1,4.70588e-17)
(1,-1.57837e-17)
(1,-3.61202e-17)
(1,1.49938e-17)
(1,1.02625e-17)
(1,3.08148e-17)
(1,2.38801e-17)
(1,1.7528e-17)
(1,2.44105e-17)
(1,4.26469e-18)
(1,-1.45365e-17)
(1,-3.16435e-18)
(1,7.89341e-18)
(1,2.05909e-19)
(1,1.31117e-18)
(1,5.72568e-18)
(1,-2.1456e-17)
(1,1.86349e-17)
(1,-3.30683e-17)
(1,3.00197e-18)
(1,-1.28765e-17)
(1,-1.47296e-17)
(1,-1.41181e-17)
(1,-3.37314e-17)
(1,1.90029e-17)
(1,3.90448e-18)
(1,1.2574e-17)
(1,3.31611e-17)
(1,3.8317e-18)
(1,2.56756e-17)
(1,4.95026e-18)
(1,6.09138e-18)
(1,-2.80773e-17)
(1,-3.62489e-17)
(1,2.09489e-17)
(1,-9.83069e-17)
(1,-4.54827e-18)
(1,3.11756e-17)
(1,1.78093e-17)
(1,1.50651e-17)
(1,-5.3875e-17)
(1,-1.46334e-17)
(1,1.05978e-17)
(1,3.16842e-18)
(1,-2.66512e-20)
(1,-3.53833e-19)
(1,-3.55926e-18)
(1,-8.27292e-18)
(1,-7.46489e-18)
(1,1.16228e-17)
(1,2.82102e-17)
(1,1.96435e-17)
(1,3.42178e-17)
(1,4.85912e-17)
(1,1.33597e-17)
(1,-3.74335e-17)
(1,6.85165e-17)
(1,2.05707e-18)
(1,6.87546e-19)
(1,-1.69743e-17)
(1,-1.26005e-17)
(1,9.3622e-17)
(1,-1.07437e-17)
(1,-1.04845e-17)
(1,4.39692e-18)
(1,-4.05458e-17)
(1,7.26106e-17)
(1,3.15943e-17)
(1,-1.21597e-17)
(1,1.7121e-17)
(1,-2.14697e-17)
(1,2.22826e-17)
(1,-6.50922e-18)
(1,3.23639e-18)
(1,-1.45409e-17)
(1,4.92598e-19)
(1,-4.3602e-19)
(1,-3.06551e-18)
(1,-2.10128e-17)
(1,-9.63492e-19)
(1,-1.16347e-17)
(1,-1.39599e-17)
(1,-2.6407e-17)
(1,-2.13631e-18)
(1,3.67374e-18)
(1,6.10795e-17)
(1,-6.32591e-17)
(1,9.01725e-18)
(1,-1.89107e-17)
(1,-1.97212e-17)
(1,5.46673e-18)
(1,-9.00193e-17)
(1,-1.99445e-17)
(1,-8.42105e-17)
(1,9.13466e-17)
(1,-1.45861e-18)
(1,-1.68968e-18)
(1,-7.51155e-17)
(1,4.52218e-17)
(1,9.4974e-18)
(1,1.31232e-17)
(1,2.49403e-17)
(1,3.04568e-17)
(1,-2.57659e-17)
(1,-9.83286e-18)
(1,-8.73211e-18)
(1,-4.41225e-18)
(1,1.17086e-18)
(1,-3.06476e-18)
(1,4.20764e-18)
(1,2.52298e-18)
(1,2.27909e-18)
(1,-1.75063e-17)
(1,2.6753e-17)
(1,1.21225e-17)
(1,4.63137e-18)
(1,-3.31597e-17)
(1,1.35041e-17)
(1,4.40995e-18)
(1,-9.40439e-19)
(1,7.58811e-17)
(1,1.4805e-17)
(1,-9.46177e-17)
(1,-2.46695e-17)
(1,4.58967e-17)
(1,-3.10103e-18)
(1,-3.64904e-17)
(1,-3.86213e-17)
(1,-2.27079e-17)
(1,-1.02053e-17)
(1,6.21606e-18)
(1,2.68649e-17)
(1,3.30322e-17)
(1,4.1915e-17)
(1,2.98082e-17)
(1,1.34851e-17)
(1,-1.30327e-18)
(1,-7.41852e-18)
(1,4.81026e-18)
(1,3.85465e-18)
(1,1.64098e-18)
(1,-1.1141e-17)
(1,-7.10556e-18)
(1,1.0075e-17)
(1,5.68821e-17)
(1,-3.0681e-17)
(1,1.20462e-17)
(1,4.13142e-17)
(1,2.60928e-17)
(1,-1.42579e-17)
(1,-3.7774e-17)
(1,9.47639e-18)
(1,-1.12539e-17)
(1,-1.32348e-17)
(1,3.66595e-17)
(1,-4.51086e-17)
(1,4.22582e-17)
(1,7.29434e-18)
(1,-3.15035e-17)
(1,4.79302e-18)
(1,-5.31295e-17)
(1,5.52112e-17)
(1,-3.16829e-17)
(1,3.32589e-17)
(1,1.18873e-17)
(1,9.19253e-18)
(1,6.91211e-18)
(1,8.03401e-18)
(1,1.19661e-18)
(1,4.2485e-18)
(1,-6.62785e-19)
(1,-5.88015e-19)
(1,-1.20873e-17)
(1,-1.34695e-17)
(1,-1.38822e-17)
(1,5.04967e-17)
(1,-6.91736e-18)
(1,-3.3284e-17)
(1,1.60475e-17)
(1,-3.40768e-19)
(1,-4.89439e-18)
(1,3.88759e-17)
(1,-3.02409e-17)
(1,-1.23803e-17)
(1,-3.33538e-17)
(1,3.55285e-17)
(1,-4.33798e-17)
(1,-3.2798e-17)
(1,-8.05244e-17)
(1,-1.58728e-17)
(1,-4.11672e-17)
(1,-4.37768e-17)
(1,-7.11766e-18)
(1,1.61942e-17)
(1,-2.57645e-17)
(1,3.35292e-17)
(1,9.57398e-18)
(1,-6.96874e-18)
(1,2.57688e-18)
(1,-1.25685e-18)
(1,-7.57449e-18)
(1,-1.80339e-18)
(1,4.49839e-18)
(1,-7.1232e-18)
(1,2.06522e-17)
(1,-1.31347e-17)
(1,-1.59475e-17)
(1,1.64733e-17)
(1,6.37416e-17)
(1,-1.72724e-17)
(1,-4.05671e-17)
(1,-1.83535e-17)
(1,-8.15901e-17)
(1,-5.81611e-17)
(1,-4.48581e-17)
(1,4.19574e-17)
(1,6.43791e-17)
(1,-2.45123e-17)
(1,-5.07388e-17)
(1,1.18657e-17)
(1,4.0791e-17)
(1,5.40616e-18)
(1,5.19287e-17)
(1,6.15487e-17)
(1,6.42014e-18)
(1,-1.55428e-17)
(1,5.23346e-18)
(1,1.16306e-18)
(1,2.22207e-17)
(1,7.82044e-18)
(1,-1.18476e-17)
(1,3.68868e-18)
(1,1.86758e-18)
(1,2.46733e-18)
(1,-4.6703e-18)
(1,3.46459e-17)
(1,1.60237e-18)
(1,-9.98073e-18)
(1,1.923e-17)
(1,3.69007e-17)
(1,-4.97781e-17)
(1,2.98226e-17)
(1,6.549e-17)
(1,2.62847e-18)
(1,-6.00419e-17)
(1,-6.44971e-17)
(1,2.78671e-17)
(1,-3.80539e-17)
(1,9.03322e-17)
(1,-4.28885e-17)
(1,-2.38087e-18)
(1,3.67615e-18)
