(1,6.08963e-19)
(1,1.05759e-18)
(1,-4.56159e-19)
(1,-3.98027e-17)
(1,-1.61128e-17)
(1,4.62432e-18)
(1,1.2627e-17)
(1,8.62238e-18)
(1,-3.74382e-17)
(1,6.86709e-18)
(1,4.29794e-17)
(1,-1.49211e-17)
(1,-1.93565e-18)
(1,-1.48716e-17)
(1,2.78419e-17)
(1,5.09718e-17)
(1,-2.07207e-17)
(1,-1.89759e-17)
(1,2.0511e-17)
(1,2.85738e-18)
(1,1.52378e-17)
(1,-1.17529e-17)
(1,-1.73288e-17)
(1,3.62924e-18)
(1,3.8093e-18)
(1,-2.28515e-19)
(1,-7.81824e-19)
(1,2.52484e-18)
(1,7.52604e-18)
(1,-2.2283e-17)
(1,-8.45419e-19)
(1,-9.49483e-18)
(1,-1.9284e-18)
(1,3.85604e-17)
(1,1.97009e-18)
(1,-6.34698e-18)
(1,1.38779e-17)
(1,-4.70843e-17)
(1,-2.57698e-17)
(1,6.2586e-18)
(1,4.70786e-17)
(1,-3.36594e-17)
(1,3.85105e-17)
(1,-2.61858e-17)
(1,-1.73579e-18)
(1,3.04843e-18)
(1,-2.09334e-18)
(1,2.0998e-17)
(1,-3.56525e-18)
(1,2.0387e-18)
(1,-1.12717e-18)
(1,2.55153e-21)
(1,-4.57323e-19)
(1,-3.40241e-18)
(1,-3.27864e-18)
(1,1.62706e-17)
(1,2.10368e-17)
(1,-3.53881e-17)
(1,2.33882e-17)
(1,1.19295e-17)
(1,-9.76755e-18)
(1,-4.29175e-18)
(1,-2.00347e-17)
(1,-3.54742e-17)
(1,-8.46357e-17)
(1,-4.82543e-17)
(1,-3.54565e-17)
(1,2.08879e-17)
(1,-9.00385e-18)
(1,3.35653e-18)
(1,8.9508e-17)
(1,-1.67763e-17)
(1,-8.91526e-18)
(1,-1.13015e-17)
(1,3.23458e-18)
(1,3.10188e-18)
(1,1.60337e-18)
(1,-1.8564e-18)
(1,-1.53847e-18)
(1,1.6144e-18)
(1,8.11031e-18)
(1,-5.09233e-19)
(1,2.29429e-17)
(1,-1.17014e-17)
(1,-1.5326e-17)
(1,-2.70435e-18)
(1,-6.79116e-19)
(1,6.61337e-18)
(1,-1.54076e-17)
(1,1.13857e-17)
(1,2.19932e-17)
